,MRSP,Drivetrain,Passenger Capacity,Passenger Doors,Transmission,"Fuel Tank Capacity, Approx (gal)",Engine Type,Brake Type,Brake ABS System,Spare Wheel Material,Front Wheel Material,Rear Wheel Material,Suspension Type - Front,Suspension Type - Rear,Child Safety Rear Door Locks,Daytime Running Lights,Traction Control,Rollover Protection Bars,Fog Lamps,Parking Aid,Tire Pressure Monitor,Back-Up Camera,Stability Control,Basic Miles/km,Basic Years,Corrosion Miles/km,Corrosion Years,Drivetrain Miles/km,Drivetrain Years,Roadside Assistance Miles/km,Roadside Assistance Years,City Mileage,Highway Mileage,Engine Fuel Type,Engine Displacement,Gears,torque,Horsepower,Year,Make,Main Make
132,45905.0,2,7,4,1,21.0,28,0,0,5,0,0,42,66,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,16.0,21.0,43,3.7,6,270.0,300.0,2010,323,0
133,53755.0,2,7,4,1,21.0,28,0,0,5,0,0,42,66,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,16.0,21.0,43,3.7,6,270.0,300.0,2010,323,0
134,51855.0,2,7,4,1,21.0,28,0,0,5,0,0,42,66,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,16.0,21.0,43,3.7,6,270.0,300.0,2010,323,0
135,40990.0,2,7,4,1,21.0,28,0,0,6,0,0,42,66,1,1,1,0,1,0,1,0,1,6,2,4,5,6,5,5,3,15.0,20.0,43,3.7,5,275.0,300.0,2009,163,0
136,46790.0,2,7,4,1,21.0,28,0,0,6,0,0,42,66,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,15.0,20.0,43,3.7,5,275.0,300.0,2009,163,0
137,45040.0,2,7,4,1,21.0,28,0,0,6,0,0,42,66,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,15.0,20.0,43,3.7,5,275.0,300.0,2009,163,0
138,48890.0,2,7,4,1,21.0,28,0,0,6,0,0,42,66,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,15.0,20.0,43,3.7,5,275.0,300.0,2009,163,0
139,47140.0,2,7,4,1,21.0,28,0,0,6,0,0,42,66,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,15.0,20.0,43,3.7,5,275.0,300.0,2009,163,0
140,40195.0,2,7,4,1,21.0,28,0,0,6,0,0,42,66,1,1,1,0,1,0,1,0,1,6,2,4,5,6,5,5,3,15.0,20.0,43,3.7,5,275.0,300.0,2008,15,0
141,44245.0,2,7,4,1,21.0,28,0,0,6,0,0,42,66,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,15.0,20.0,43,3.7,5,275.0,300.0,2008,15,0
142,45895.0,2,7,4,1,21.0,28,0,0,6,0,0,42,66,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,15.0,20.0,43,3.7,5,275.0,300.0,2008,15,0
143,43695.0,2,7,4,1,21.0,28,0,0,6,0,0,42,66,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,15.0,20.0,43,3.7,5,275.0,300.0,2008,15,0
144,46345.0,2,7,4,1,21.0,28,0,0,6,0,0,42,66,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,15.0,20.0,43,3.7,5,275.0,300.0,2008,15,0
145,47995.0,2,7,4,1,21.0,28,0,0,6,0,0,42,66,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,15.0,20.0,43,3.7,5,275.0,300.0,2008,15,0
146,45795.0,2,7,4,1,21.0,28,0,0,6,0,0,42,66,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,15.0,20.0,43,3.7,5,275.0,300.0,2008,15,0
147,39995.0,2,7,4,1,21.0,28,0,0,6,1,1,42,66,0,1,1,0,1,0,1,0,1,6,2,4,5,6,5,5,3,17.0,22.0,43,3.7,5,275.0,300.0,2007,2951,0
148,45695.0,2,7,4,1,21.0,28,0,0,6,1,1,42,66,0,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,17.0,22.0,43,3.7,5,275.0,300.0,2007,2951,0
149,43495.0,2,7,4,1,21.0,28,0,0,6,1,1,42,66,0,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,17.0,22.0,43,3.7,5,275.0,300.0,2007,2951,0
150,47795.0,2,7,4,1,21.0,28,0,0,6,1,1,42,66,0,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,17.0,22.0,43,3.7,5,275.0,300.0,2007,2951,0
151,45595.0,2,7,4,1,21.0,28,0,0,6,1,1,42,66,0,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,17.0,22.0,43,3.7,5,275.0,300.0,2007,2951,0
152,37125.0,2,7,4,1,20.4,28,0,0,6,1,1,42,66,1,0,1,0,1,0,1,0,1,6,2,4,5,9,8,8,6,17.0,23.0,43,3.5,5,250.0,253.0,2006,2824,0
153,42700.0,2,7,4,1,20.4,28,0,0,6,1,1,42,66,1,0,1,0,1,0,1,1,1,6,2,4,5,9,8,8,6,17.0,23.0,43,3.5,5,250.0,253.0,2006,2824,0
154,44200.0,2,7,4,1,20.4,28,0,0,6,1,1,42,66,1,0,1,0,1,0,1,1,1,6,2,4,5,9,8,8,6,17.0,23.0,43,3.5,5,250.0,253.0,2006,2824,0
155,41450.0,2,7,4,1,20.4,28,0,0,6,1,1,42,66,1,0,1,0,1,0,1,0,1,6,2,4,5,9,8,8,6,17.0,23.0,43,3.5,5,250.0,253.0,2006,2824,0
156,39950.0,2,7,4,1,20.4,28,0,0,6,1,1,42,66,1,0,1,0,1,0,1,0,1,6,2,4,5,9,8,8,6,17.0,23.0,43,3.5,5,250.0,253.0,2006,2824,0
157,36900.0,2,7,4,1,19.2,28,0,0,6,1,1,42,100,1,0,1,0,1,0,1,0,1,6,2,4,5,9,8,8,6,17.0,23.0,43,3.5,5,253.0,265.0,2005,2695,0
158,42475.0,2,7,4,1,19.2,28,0,0,6,1,1,42,100,1,0,1,0,1,0,1,1,1,6,2,4,5,9,8,8,6,17.0,23.0,43,3.5,5,253.0,265.0,2005,2695,0
159,39725.0,2,7,4,1,19.2,28,0,0,6,1,1,42,100,1,0,1,0,1,0,1,0,1,6,2,4,5,9,8,8,6,17.0,23.0,43,3.5,5,253.0,265.0,2005,2695,0
160,43975.0,2,7,4,1,19.2,28,0,0,6,1,1,42,100,1,0,1,0,1,0,1,1,1,6,2,4,5,9,8,8,6,17.0,23.0,43,3.5,5,253.0,265.0,2005,2695,0
161,41225.0,2,7,4,1,19.2,28,0,0,6,1,1,42,100,1,0,1,0,1,0,1,0,1,6,2,4,5,9,8,8,6,17.0,23.0,43,3.5,5,253.0,265.0,2005,2695,0
162,36400.0,2,7,4,1,19.2,28,0,0,6,1,1,42,100,1,0,1,0,1,0,1,0,1,6,2,4,5,3,3,5,3,17.0,23.0,43,3.5,5,253.0,265.0,2004,2574,0
163,41200.0,2,7,4,1,19.2,28,0,0,6,1,1,42,100,1,0,1,0,1,0,1,1,1,6,2,4,5,3,3,5,3,17.0,23.0,43,3.5,5,253.0,265.0,2004,2574,0
164,42700.0,2,7,4,1,19.2,28,0,0,6,1,1,42,100,1,0,1,0,1,0,1,1,1,6,2,4,5,3,3,5,3,17.0,23.0,43,3.5,5,253.0,265.0,2004,2574,0
165,40500.0,2,7,4,1,19.2,28,0,0,6,1,1,42,100,1,0,1,0,1,0,1,0,1,6,2,4,5,3,3,5,3,17.0,23.0,43,3.5,5,253.0,265.0,2004,2574,0
166,39000.0,2,7,4,1,19.2,28,0,0,6,1,1,42,100,1,0,1,0,1,0,1,0,1,6,2,4,5,3,3,5,3,17.0,23.0,43,3.5,5,253.0,265.0,2004,2574,0
167,35700.0,2,7,4,1,19.2,28,0,0,6,1,1,51,100,0,0,1,0,1,0,0,0,1,6,2,4,5,3,3,5,3,17.0,23.0,43,3.5,5,250.0,260.0,2003,2469,0
168,40500.0,2,7,4,1,19.2,28,0,0,6,1,1,51,100,0,0,1,0,1,0,0,1,1,6,2,4,5,3,3,5,3,17.0,23.0,43,3.5,5,250.0,260.0,2003,2469,0
169,42000.0,2,7,4,1,19.2,28,0,0,6,1,1,51,100,0,0,1,0,1,0,0,1,1,6,2,4,5,3,3,5,3,17.0,23.0,43,3.5,5,250.0,260.0,2003,2469,0
170,39800.0,2,7,4,1,19.2,28,0,0,6,1,1,51,100,0,0,1,0,1,0,0,0,1,6,2,4,5,3,3,5,3,17.0,23.0,43,3.5,5,250.0,260.0,2003,2469,0
171,38300.0,2,7,4,1,19.2,28,0,0,6,1,1,51,100,0,0,1,0,1,0,0,0,1,6,2,4,5,3,3,5,3,17.0,23.0,43,3.5,5,250.0,260.0,2003,2469,0
172,34700.0,2,7,4,1,19.2,28,0,0,6,1,1,51,66,0,0,0,0,1,0,0,0,0,6,2,4,5,3,3,5,3,17.0,23.0,43,3.5,5,245.0,240.0,2002,2375,0
173,39300.0,2,7,4,1,19.2,28,0,0,6,1,1,51,66,0,0,0,0,1,0,0,0,0,6,2,4,5,3,3,5,3,17.0,23.0,43,3.5,5,245.0,240.0,2002,2375,0
174,36700.0,2,7,4,1,19.2,28,0,0,6,1,1,51,66,0,0,0,0,1,0,0,0,0,6,2,4,5,3,3,5,3,17.0,23.0,43,3.5,5,245.0,240.0,2002,2375,0
175,37300.0,2,7,4,1,19.2,28,0,0,6,1,1,51,66,0,0,0,0,1,0,0,0,0,6,2,4,5,3,3,5,3,17.0,23.0,43,3.5,5,245.0,240.0,2002,2375,0
176,34370.0,2,7,4,1,19.2,28,0,0,6,1,1,51,75,0,0,0,0,1,0,0,0,0,6,2,4,5,3,3,5,3,17.0,23.0,43,3.5,5,245.0,240.0,2001,2113,0
177,38970.0,2,7,4,1,19.2,28,0,0,6,1,1,51,75,0,0,0,0,1,0,0,0,0,6,2,4,5,3,3,5,3,17.0,23.0,43,3.5,5,245.0,240.0,2001,2113,0
178,36370.0,2,7,4,1,19.2,28,0,0,6,1,1,51,75,0,0,0,0,1,0,0,0,0,6,2,4,5,3,3,5,3,17.0,23.0,43,3.5,5,245.0,240.0,2001,2113,0
179,36970.0,2,7,4,1,19.2,28,0,0,6,1,1,51,75,0,0,0,0,1,0,0,0,0,6,2,4,5,3,3,5,3,17.0,23.0,43,3.5,5,245.0,240.0,2001,2113,0
180,33000.0,0,5,4,0,17.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,23.0,33.0,74,2.4,8,182.0,206.0,2019,2034,0
181,42100.0,2,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,20.0,29.0,77,3.5,9,267.0,290.0,2019,2034,0
182,45950.0,2,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,1,1,1,1,1,6,2,4,5,6,5,5,3,20.0,29.0,77,3.5,9,267.0,290.0,2019,2034,0
183,44800.0,2,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,1,1,1,1,1,6,2,4,5,6,5,5,3,20.0,29.0,77,3.5,9,267.0,290.0,2019,2034,0
184,44800.0,2,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,1,1,1,1,1,6,2,4,5,6,5,5,3,20.0,29.0,77,3.5,9,267.0,290.0,2019,2034,0
185,38200.0,2,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,20.0,29.0,77,3.5,9,267.0,290.0,2019,2034,0
186,40100.0,0,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,20.0,31.0,77,3.5,9,267.0,290.0,2019,2034,0
187,43950.0,0,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,1,1,1,1,1,6,2,4,5,6,5,5,3,20.0,31.0,77,3.5,9,267.0,290.0,2019,2034,0
188,42800.0,0,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,1,1,1,1,1,6,2,4,5,6,5,5,3,20.0,30.0,77,3.5,9,267.0,290.0,2019,2034,0
189,42800.0,0,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,1,1,1,1,1,6,2,4,5,6,5,5,3,20.0,30.0,77,3.5,9,267.0,290.0,2019,2034,0
190,36200.0,0,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,20.0,31.0,77,3.5,9,267.0,290.0,2019,2034,0
191,36700.0,0,5,4,0,17.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,23.0,33.0,74,2.4,8,182.0,206.0,2019,2034,0
192,39400.0,0,5,4,0,17.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,23.0,32.0,74,2.4,8,182.0,206.0,2019,2034,0
193,39400.0,0,5,4,0,17.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,23.0,32.0,74,2.4,8,182.0,206.0,2019,2034,0
194,33000.0,0,5,4,0,17.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,23.0,33.0,74,2.4,8,182.0,206.0,2018,1715,0
195,41900.0,2,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,0,1,1,1,1,6,2,4,5,6,5,5,3,21.0,30.0,77,3.5,9,267.0,290.0,2018,1715,0
196,45750.0,2,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,1,1,1,1,1,6,2,4,5,6,5,5,3,21.0,30.0,77,3.5,9,267.0,290.0,2018,1715,0
197,44800.0,2,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,1,1,1,1,1,6,2,4,5,6,5,5,3,20.0,29.0,77,3.5,9,267.0,290.0,2018,1715,0
198,44800.0,2,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,1,1,1,1,1,6,2,4,5,6,5,5,3,20.0,29.0,77,3.5,9,267.0,290.0,2018,1715,0
199,38200.0,2,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,21.0,30.0,77,3.5,9,267.0,290.0,2018,1715,0
200,39900.0,0,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,0,1,1,1,1,6,2,4,5,6,5,5,3,20.0,32.0,77,3.5,9,267.0,290.0,2018,1715,0
201,43750.0,0,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,1,1,1,1,1,6,2,4,5,6,5,5,3,20.0,32.0,77,3.5,9,267.0,290.0,2018,1715,0
202,42800.0,0,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,1,1,1,1,1,6,2,4,5,6,5,5,3,20.0,30.0,77,3.5,9,267.0,290.0,2018,1715,0
203,42800.0,0,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,1,1,1,1,1,6,2,4,5,6,5,5,3,20.0,30.0,77,3.5,9,267.0,290.0,2018,1715,0
204,36200.0,0,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,20.0,32.0,77,3.5,9,267.0,290.0,2018,1715,0
205,36700.0,0,5,4,0,17.2,70,1,0,4,1,1,99,100,1,1,1,0,0,1,1,1,1,6,2,4,5,6,5,5,3,23.0,33.0,74,2.4,8,182.0,206.0,2018,1715,0
206,31695.0,0,5,4,0,17.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,24.0,35.0,74,2.4,8,182.0,206.0,2016,1468,0
207,41575.0,2,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,21.0,31.0,77,3.5,9,267.0,290.0,2016,1468,0
208,44800.0,2,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,1,1,1,1,1,6,2,4,5,6,5,5,3,21.0,31.0,77,3.5,9,267.0,290.0,2016,1468,0
209,39375.0,0,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,21.0,34.0,77,3.5,9,267.0,290.0,2016,1468,0
210,42600.0,0,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,1,1,1,1,1,6,2,4,5,6,5,5,3,21.0,34.0,77,3.5,9,267.0,290.0,2016,1468,0
211,35320.0,0,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,21.0,34.0,77,3.5,9,267.0,290.0,2016,1468,0
212,35750.0,0,5,4,0,17.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,24.0,35.0,74,2.4,8,182.0,206.0,2016,1468,0
213,31445.0,0,5,4,0,17.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,24.0,35.0,74,2.4,8,182.0,206.0,2015,1238,0
214,41575.0,2,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,21.0,31.0,77,3.5,9,267.0,290.0,2015,1238,0
215,44800.0,2,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,1,1,1,1,1,6,2,4,5,6,5,5,3,21.0,31.0,77,3.5,9,267.0,290.0,2015,1238,0
216,39375.0,0,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,21.0,34.0,77,3.5,9,267.0,290.0,2015,1238,0
217,42600.0,0,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,1,1,1,1,1,6,2,4,5,6,5,5,3,21.0,34.0,77,3.5,9,267.0,290.0,2015,1238,0
218,35320.0,0,5,4,0,17.2,73,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,21.0,34.0,77,3.5,9,267.0,290.0,2015,1238,0
219,35500.0,0,5,4,0,17.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,24.0,35.0,74,2.4,8,182.0,206.0,2015,1238,0
220,25900.0,0,5,4,0,13.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,24.0,34.0,74,2.4,8,180.0,201.0,2019,2029,0
221,31550.0,0,5,4,0,13.2,70,1,0,4,1,1,99,100,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,24.0,34.0,74,2.4,8,180.0,201.0,2019,2029,0
222,29550.0,0,5,4,0,13.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,24.0,34.0,74,2.4,8,180.0,201.0,2019,2029,0
223,29650.0,0,5,4,0,13.2,70,1,0,4,1,1,99,100,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,24.0,34.0,74,2.4,8,180.0,201.0,2019,2029,0
224,27650.0,0,5,4,0,13.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,24.0,34.0,74,2.4,8,180.0,201.0,2019,2029,0
225,28100.0,0,5,4,0,13.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,25.0,35.0,74,2.4,8,180.0,201.0,2018,1709,0
226,35100.0,0,5,4,0,13.2,70,1,0,4,1,1,99,100,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,25.0,35.0,74,2.4,8,180.0,201.0,2018,1709,0
227,33100.0,0,5,4,0,13.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,25.0,35.0,74,2.4,8,180.0,201.0,2018,1709,0
228,32100.0,0,5,4,0,13.2,70,1,0,4,1,1,99,100,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,25.0,35.0,74,2.4,8,180.0,201.0,2018,1709,0
229,30100.0,0,5,4,0,13.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,25.0,35.0,74,2.4,8,180.0,201.0,2018,1709,0
230,29400.0,0,5,4,0,13.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,25.0,35.0,74,2.4,8,180.0,201.0,2018,1709,0
231,28900.0,0,5,4,0,13.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,25.0,35.0,74,2.4,8,180.0,201.0,2018,1709,0
232,27900.0,0,5,4,0,13.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,25.0,36.0,74,2.4,8,180.0,201.0,2016,1464,0
233,34890.0,0,5,4,0,13.2,70,1,0,4,1,1,99,100,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,25.0,36.0,74,2.4,8,180.0,201.0,2016,1464,0
234,32900.0,0,5,4,0,13.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,25.0,36.0,74,2.4,8,180.0,201.0,2016,1464,0
235,31890.0,0,5,4,0,13.2,70,1,0,4,1,1,99,100,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,25.0,36.0,74,2.4,8,180.0,201.0,2016,1464,0
236,29900.0,0,5,4,0,13.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,25.0,36.0,74,2.4,8,180.0,201.0,2016,1464,0
237,29200.0,0,5,4,0,13.2,70,1,0,4,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,25.0,36.0,74,2.4,8,180.0,201.0,2016,1464,0
238,27050.0,0,5,4,0,13.2,70,1,0,5,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,24.0,35.0,74,2.0,5,140.0,150.0,2015,1233,0
239,29350.0,0,5,4,0,13.2,70,1,0,5,1,1,99,100,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,22.0,31.0,74,2.4,6,170.0,201.0,2015,1233,0
240,31750.0,0,5,4,0,13.2,70,1,0,5,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,24.0,35.0,74,2.0,5,140.0,150.0,2015,1233,0
241,29350.0,0,5,4,0,13.2,70,1,0,5,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,24.0,35.0,74,2.0,5,140.0,150.0,2015,1233,0
243,29200.0,0,5,4,0,13.2,70,1,0,5,1,1,99,100,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,22.0,31.0,74,2.4,6,170.0,201.0,2014,1037,0
244,31600.0,0,5,4,0,13.2,70,1,0,5,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,24.0,35.0,74,2.0,5,140.0,150.0,2014,1037,0
245,29200.0,0,5,4,0,13.2,70,1,0,5,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,24.0,35.0,74,2.0,5,140.0,150.0,2014,1037,0
246,26900.0,0,5,4,0,13.2,70,1,0,5,1,1,99,100,1,1,1,0,0,0,1,1,1,6,2,4,5,6,5,5,3,24.0,35.0,74,2.0,5,140.0,150.0,2014,1037,0
249,29200.0,0,5,4,0,13.2,19,0,0,6,1,1,62,100,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,22.0,31.0,34,2.4,6,170.0,201.0,2013,847,0
250,31400.0,0,5,4,1,13.2,19,0,0,6,1,1,62,100,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,24.0,35.0,34,2.0,5,140.0,150.0,2013,847,0
251,29200.0,0,5,4,1,13.2,19,0,0,6,1,1,62,100,1,1,1,0,1,0,1,1,1,6,2,4,5,6,5,5,3,24.0,35.0,34,2.0,5,140.0,150.0,2013,847,0
252,25900.0,0,5,4,1,13.2,19,0,0,6,1,1,62,100,1,1,1,0,0,0,1,0,1,6,2,4,5,6,5,5,3,24.0,35.0,34,2.0,5,140.0,150.0,2013,847,0
256,89000.0,1,2,2,1,18.5,28,0,0,6,1,1,24,41,0,0,1,0,0,0,0,0,0,6,2,4,5,9,8,5,3,17.0,24.0,43,3.0,4,210.0,252.0,2005,2696,0
257,89000.0,1,2,2,0,18.5,28,0,0,6,1,1,24,41,0,0,1,0,0,0,0,0,0,6,2,4,5,9,8,5,3,17.0,24.0,43,3.2,6,224.0,290.0,2005,2696,0
258,89000.0,1,2,2,1,18.5,28,0,0,6,1,1,24,41,0,0,1,0,0,0,0,0,0,6,2,4,5,3,3,5,3,17.0,24.0,43,3.0,4,210.0,252.0,2004,2575,0
259,89000.0,1,2,2,0,18.5,28,0,0,6,1,1,24,41,0,0,1,0,0,0,0,0,0,6,2,4,5,3,3,5,3,17.0,24.0,43,3.2,6,224.0,290.0,2004,2575,0
260,89000.0,1,2,2,1,18.5,28,0,0,6,1,1,24,41,0,0,1,0,0,0,0,0,0,6,2,4,5,3,3,5,3,17.0,24.0,43,3.0,4,210.0,252.0,2003,2470,0
261,89000.0,1,2,2,0,18.5,28,0,0,6,1,1,24,41,0,0,1,0,0,0,0,0,0,6,2,4,5,3,3,5,3,17.0,24.0,43,3.2,6,224.0,290.0,2003,2470,0
262,89000.0,1,2,2,1,18.5,28,0,0,6,1,1,24,41,0,0,1,0,0,0,0,0,0,6,2,4,5,3,3,5,3,17.0,24.0,43,3.0,4,210.0,252.0,2002,2377,0
263,89000.0,1,2,2,0,18.5,28,0,0,6,1,1,24,41,0,0,1,0,0,0,0,0,0,6,2,4,5,3,3,5,3,17.0,24.0,43,3.2,6,224.0,290.0,2002,2377,0
264,84100.0,1,2,2,1,18.5,28,0,0,6,1,1,24,41,0,0,1,0,0,0,0,0,0,6,2,4,5,3,3,5,3,17.0,24.0,43,3.0,4,210.0,252.0,2001,2124,0
265,88100.0,1,2,2,0,18.5,28,0,0,6,1,1,24,41,0,0,1,0,0,0,0,0,0,6,2,4,5,3,3,5,3,17.0,24.0,43,3.2,6,224.0,290.0,2001,2124,0
266,88100.0,1,2,2,1,18.5,28,0,0,6,1,1,24,41,0,0,1,0,0,0,0,0,0,6,2,4,5,3,3,5,3,17.0,24.0,43,3.0,4,210.0,252.0,2001,2124,0
267,84100.0,1,2,2,0,18.5,28,0,0,6,1,1,24,41,0,0,1,0,0,0,0,0,0,6,2,4,5,3,3,5,3,17.0,24.0,43,3.2,6,224.0,290.0,2001,2124,0
268,84000.0,1,2,2,1,18.5,28,0,0,5,1,1,24,41,0,0,1,0,0,0,0,0,0,6,2,4,5,3,3,5,3,17.0,24.0,43,3.0,4,210.0,252.0,2000,1258,0
269,88000.0,1,2,2,0,18.5,28,0,0,5,1,1,24,41,0,0,1,0,0,0,0,0,0,6,2,4,5,3,3,5,3,17.0,24.0,43,3.2,6,224.0,290.0,2000,1258,0
270,88000.0,1,2,2,1,18.5,28,0,0,5,1,1,24,41,0,0,1,0,0,0,0,0,0,6,2,4,5,3,3,5,3,17.0,24.0,43,3.0,4,210.0,252.0,2000,1258,0
271,84000.0,1,2,2,0,18.5,28,0,0,5,1,1,24,41,0,0,1,0,0,0,0,0,0,6,2,4,5,3,3,5,3,17.0,24.0,43,3.2,6,224.0,290.0,2000,1258,0
272,84000.0,1,2,2,1,18.5,28,0,0,5,1,1,24,41,0,0,1,0,0,0,0,0,0,6,2,4,5,9,8,5,3,18.0,24.0,43,3.0,4,210.0,252.0,1999,491,0
